_id,location,year,month,day,mean_windspeed,wind_direction,mean_tempurature,humidity,rainfall,duration,color
66402cf8aa38843775c178af,Cheung Chau,2019,3,3,11.1,110,20.3,92,4.5,0,Green
66402cf8aa38843775c178b0,Cheung Chau,2019,3,4,21.1,90,20.2,88,11,0,Green
66402cf8aa38843775c178b1,Cheung Chau,2019,3,5,22.1,110,21.6,93,14,0,Green
66402cf8aa38843775c178b2,Cheung Chau,2019,3,6,12.3,90,20.2,96,13.5,225,Amber
66402cf8aa38843775c178b3,Cheung Chau,2019,3,7,18.4,20,17.3,96,26.5,0,Green
66402cf8aa38843775c178b4,Cheung Chau,2019,3,8,28.3,90,16.2,94,7.5,0,Green
66402cf8aa38843775c178b5,Cheung Chau,2019,3,9,17,90,17.9,95,11,0,Green
66402cf8aa38843775c178b6,Cheung Chau,2019,3,10,19.4,350,16.7,92,6.5,0,Green
66402cf8aa38843775c178b7,Cheung Chau,2019,3,11,14.7,350,17.2,87,4,0,Green
66402cf8aa38843775c178b8,Cheung Chau,2019,3,12,15.1,30,19.2,84,0,0,Green
66402cf8aa38843775c178b9,Cheung Chau,2019,3,13,17.4,90,20.6,79,0,0,Green
66402cf8aa38843775c178ba,Cheung Chau,2019,3,14,18.5,80,19.7,90,3.5,0,Green
66402cf8aa38843775c178bb,Cheung Chau,2019,3,15,17.2,10,17.6,90,0.5,0,Green
66402cf8aa38843775c178bc,Cheung Chau,2019,3,16,21.4,90,19.4,72,1.5,0,Green
66402cf8aa38843775c178bd,Cheung Chau,2019,3,17,20.3,90,20.7,80,0,0,Green
66402cf8aa38843775c178be,Cheung Chau,2019,3,18,14.1,90,21.1,87,0,0,Green
66402cf8aa38843775c178bf,Cheung Chau,2019,3,19,13.2,110,22.4,89,0,0,Green
66402cf8aa38843775c178c0,Cheung Chau,2019,3,20,20.1,110,23.1,91,0,0,Green
66402cf8aa38843775c178c1,Cheung Chau,2019,3,21,13.2,150,24.1,92,0,0,Green
66402cf8aa38843775c178c2,Cheung Chau,2019,3,22,12.3,160,24.1,95,0,0,Green
66402cf8aa38843775c178c3,Cheung Chau,2019,3,23,20.3,90,19.3,95,4.5,0,Green
66402cf8aa38843775c178c4,Cheung Chau,2019,3,24,22.6,80,17,93,0.5,0,Green
66402cf8aa38843775c178c5,Cheung Chau,2019,3,25,12.9,360,20,89,0.5,0,Green
66402cf8aa38843775c178c6,Cheung Chau,2019,3,26,18.1,80,21.8,87,0,0,Green
66402cf8aa38843775c178c7,Cheung Chau,2019,3,27,14.7,90,22,87,0,0,Green
66402cf8aa38843775c178c8,Cheung Chau,2019,3,28,7.8,120,23.7,90,0,0,Green
66402cf8aa38843775c178c9,Cheung Chau,2019,3,29,8.3,200,23.5,94,11.5,0,Green
66402cf8aa38843775c178ca,Cheung Chau,2019,3,30,16.5,80,21.9,94,0,0,Green
66402cf8aa38843775c178cb,Cheung Chau,2019,3,31,28,90,20.8,91,2,0,Green
66402cf8aa38843775c178cc,Cheung Chau,2019,4,1,26.1,90,19.6,85,0,0,Green
66402cf8aa38843775c178cd,Cheung Chau,2019,4,2,22.9,90,20.4,82,0,0,Green
66402cf8aa38843775c178ce,Cheung Chau,2019,4,3,18.5,100,22.7,83,0,0,Green
66402cf8aa38843775c178cf,Cheung Chau,2019,4,4,19.1,90,21.7,86,0,0,Green
66402cf8aa38843775c178d0,Cheung Chau,2019,4,5,8.9,10,23.2,85,0,0,Green
66402cf8aa38843775c178d1,Cheung Chau,2019,4,6,9.6,190,23.9,90,0,0,Green
66402cf8aa38843775c178d2,Cheung Chau,2019,4,7,8.2,200,24.8,92,0,0,Green
66402cf8aa38843775c178d3,Cheung Chau,2019,4,8,13,180,25.7,92,0,0,Green
66402cf8aa38843775c178d4,Cheung Chau,2019,4,9,16.1,170,26.1,90,0,0,Green
66402cf8aa38843775c178d5,Cheung Chau,2019,4,10,13.2,190,26,92,0,0,Green
66402cf8aa38843775c178d6,Cheung Chau,2019,4,11,12.3,180,26.4,92,2,115,Amber
66402cf8aa38843775c178d7,Cheung Chau,2019,4,12,27.9,90,21.4,96,11.5,0,Green
66402cf8aa38843775c178d8,Cheung Chau,2019,4,13,27.3,90,21,96,1.5,0,Green
66402cf8aa38843775c178d9,Cheung Chau,2019,4,14,17,90,22.4,95,9.5,0,Green
66402cf8aa38843775c178da,Cheung Chau,2019,4,15,25.2,90,21.2,92,1,0,Green
66402cf8aa38843775c178db,Cheung Chau,2019,4,16,17.5,90,20.4,97,19,0,Green
66402cf8aa38843775c178dc,Cheung Chau,2019,4,17,10.3,120,22.8,91,0,0,Green
66402cf8aa38843775c178dd,Cheung Chau,2019,4,18,25.7,110,23,95,17,60,Amber
66402cf8aa38843775c178de,Cheung Chau,2019,4,19,17.5,130,23.2,96,21.5,270,Amber
66402cf8aa38843775c178df,Cheung Chau,2019,4,20,20.3,100,23.1,98,35,100,Red
66402cf8aa38843775c178e0,Cheung Chau,2019,4,21,11.1,120,25.2,95,0.5,0,Green
66402cf8aa38843775c178e1,Cheung Chau,2019,4,22,11.7,120,26.8,92,0,0,Green
66402cf8aa38843775c178e2,Cheung Chau,2019,4,23,11.9,190,27.3,92,0,0,Green
66402cf8aa38843775c178e3,Cheung Chau,2019,4,24,13.2,190,27.1,91,0,0,Green
66402cf8aa38843775c178e4,Cheung Chau,2019,4,25,11.9,210,27.1,92,0,0,Green
66402cf8aa38843775c178e5,Cheung Chau,2019,4,26,11,140,27.7,90,0,0,Green
66402cf8aa38843775c178e6,Cheung Chau,2019,4,27,29.5,90,24.2,91,9,130,Amber
66402cf8aa38843775c178e7,Cheung Chau,2019,4,28,22.4,90,24.2,91,0.5,0,Green
66402cf8aa38843775c178e8,Cheung Chau,2019,4,29,16.6,120,26,90,0,0,Green
66402cf8aa38843775c178e9,Cheung Chau,2019,4,30,13.1,150,25.2,93,6.5,0,Green
66402cf8aa38843775c178ea,Cheung Chau,2019,5,1,14.4,350,24.8,82,0,0,Green
66402cf8aa38843775c178eb,Cheung Chau,2019,5,2,18.8,30,21.6,92,4.5,0,Green
66402cf8aa38843775c178ec,Cheung Chau,2019,5,3,19,90,21.2,87,9,0,Green
66402cf8aa38843775c178ed,Cheung Chau,2019,5,4,27.6,90,21.5,84,8,0,Green
66402cf8aa38843775c178ee,Cheung Chau,2019,5,5,25.2,90,21.5,97,10.5,0,Green
66402cf8aa38843775c178ef,Cheung Chau,2019,5,6,21.5,80,21.4,94,15.5,0,Green
66402cf8aa38843775c178f0,Cheung Chau,2019,5,7,26,80,19.6,94,27.5,0,Green
66402cf8aa38843775c178f1,Cheung Chau,2019,5,8,19.8,70,19.8,94,37,0,Green
66402cf8aa38843775c178f2,Cheung Chau,2019,5,9,13.5,360,22.3,93,5.5,0,Green
66402cf8aa38843775c178f3,Cheung Chau,2019,5,10,12.9,110,23.2,93,0,0,Green
66402cf8aa38843775c178f4,Cheung Chau,2019,5,11,14.5,110,24.3,85,0,0,Green
66402cf8aa38843775c178f5,Cheung Chau,2019,5,12,18.7,100,24.9,85,0,0,Green
66402cf8aa38843775c178f6,Cheung Chau,2019,5,13,13.8,90,25.1,92,0,0,Green
66402cf8aa38843775c178f7,Cheung Chau,2019,5,14,7.9,120,26.7,90,0,0,Green
66402cf8aa38843775c178f8,Cheung Chau,2019,5,15,12.7,120,26.8,95,0,0,Green
66402cf8aa38843775c178f9,Cheung Chau,2019,5,16,17.4,200,28.2,93,0,0,Green
66402cf8aa38843775c178fa,Cheung Chau,2019,5,17,20.4,200,28.3,93,0,0,Green
66402cf8aa38843775c178fb,Cheung Chau,2019,5,18,17.6,190,29.1,92,0,0,Green
66402cf8aa38843775c178fc,Cheung Chau,2019,5,19,18.5,190,29.2,92,0,0,Green
66402cf8aa38843775c178fd,Cheung Chau,2019,5,20,10.9,230,27.8,94,1.5,115,Amber
66402cf8aa38843775c178fe,Cheung Chau,2019,5,21,23.8,90,24.2,89,9,90,Amber
66402cf8aa38843775c178ff,Cheung Chau,2019,5,22,15.7,110,24.8,91,0.5,0,Green
66402cf8aa38843775c17900,Cheung Chau,2019,5,23,19,90,25.2,96,6,0,Green
66402cf8aa38843775c17901,Cheung Chau,2019,5,24,30.8,90,25.3,92,0,0,Green
66402cf8aa38843775c17902,Cheung Chau,2019,5,25,25.6,110,26.9,92,0,0,Green
66402cf8aa38843775c17903,Cheung Chau,2019,5,26,15.8,110,25.6,97,14.5,95,Amber
66402cf8aa38843775c17904,Cheung Chau,2019,5,27,13.1,150,25.3,99,38.5,195,Amber
66402cf8aa38843775c17905,Cheung Chau,2019,5,28,10,110,24.8,99,45,90,Amber
66402cf8aa38843775c17906,Cheung Chau,2019,5,29,27.9,80,24.2,96,0,0,Green
66402cf8aa38843775c17907,Cheung Chau,2019,5,30,26.6,80,24,94,1,0,Green
66402cf8aa38843775c17908,Cheung Chau,2019,5,31,12.9,90,24.9,98,29,0,Green
66402cf8aa38843775c17909,Cheung Chau,2019,6,1,15.1,200,26.4,96,21,75,Amber
66402cf8aa38843775c1790a,Cheung Chau,2019,6,2,11.2,250,25.8,96,7,0,Green
66402cf8aa38843775c1790b,Cheung Chau,2019,6,3,15.3,200,26.1,97,30,0,Green
66402cf8aa38843775c1790c,Cheung Chau,2019,6,4,9.8,200,27.2,96,7.5,60,Amber
66402cf8aa38843775c1790d,Cheung Chau,2019,6,5,13.7,140,28.6,94,0,0,Green
66402cf8aa38843775c1790e,Cheung Chau,2019,6,6,15.1,170,29.2,92,0,0,Green
66402cf8aa38843775c1790f,Cheung Chau,2019,6,7,18.3,190,28.6,92,0,0,Green
66402cf8aa38843775c17910,Cheung Chau,2019,6,8,19.6,200,28.6,92,4.5,0,Green
66402cf8aa38843775c17911,Cheung Chau,2019,6,9,27,200,28.8,93,4,0,Green
66402cf8aa38843775c17912,Cheung Chau,2019,6,10,23,200,28.3,93,0,0,Green
66402cf8aa38843775c17913,Cheung Chau,2019,6,11,10.5,20,27,97,29,135,Amber
66402cf8aa38843775c17914,Cheung Chau,2019,6,12,15.7,110,27.2,97,8.5,0,Green
66402cf8aa38843775c17915,Cheung Chau,2019,6,13,18.5,260,26.6,97,61.5,230,Amber
66402cf8aa38843775c17916,Cheung Chau,2019,6,14,14.4,340,27.8,83,2.5,60,Amber
66402cf8aa38843775c17917,Cheung Chau,2019,6,15,20.6,110,27.5,87,0,0,Green
66402cf8aa38843775c17918,Cheung Chau,2019,6,16,28,90,27.2,86,0,0,Green
66402cf8aa38843775c17919,Cheung Chau,2019,6,17,26.2,90,27,93,2.5,0,Green
66402cf8aa38843775c1791a,Cheung Chau,2019,6,18,12,110,27.5,96,11,0,Green
66402cf8aa38843775c1791b,Cheung Chau,2019,6,19,9.2,150,28.1,94,4.5,0,Green
66402cf8aa38843775c1791c,Cheung Chau,2019,6,20,15.1,190,29.2,92,0,0,Green
66402cf8aa38843775c1791d,Cheung Chau,2019,6,21,21.9,200,29.3,93,2,0,Green
66402cf8aa38843775c1791e,Cheung Chau,2019,6,22,22.9,200,29.6,91,0.5,0,Green
66402cf8aa38843775c1791f,Cheung Chau,2019,6,23,21.9,200,29,93,0,0,Green
66402cf8aa38843775c17920,Cheung Chau,2019,6,24,20.7,200,27.7,97,27.5,0,Green
66402cf8aa38843775c17921,Cheung Chau,2019,6,25,7.4,100,26.8,95,4,100,Amber
66402cf8aa38843775c17922,Cheung Chau,2019,6,26,7.8,260,27.6,95,4,0,Green
66402cf8aa38843775c17923,Cheung Chau,2019,6,27,13,200,29.3,94,0,0,Green
66402cf8aa38843775c17924,Cheung Chau,2019,6,28,16.9,190,29.6,94,1,0,Green
66402cf8aa38843775c17925,Cheung Chau,2019,6,29,17.5,190,30.1,91,0,0,Green
66402cf8aa38843775c17926,Cheung Chau,2019,6,30,11,120,29.1,92,3,0,Green
66402cf8aa38843775c17927,Cheung Chau,2019,7,1,19.8,90,28.4,92,6.5,0,Green
66402cf8aa38843775c17928,Cheung Chau,2019,7,2,22.9,90,27.4,93,25,0,Green
66402cf8aa38843775c17929,Cheung Chau,2019,7,3,24.3,160,25.4,99,59.5,80,Amber
66402cf8aa38843775c1792a,Cheung Chau,2019,7,4,22.8,180,28.5,95,25,0,Green
66402cf8aa38843775c1792b,Cheung Chau,2019,7,5,21.5,200,28.4,94,2,0,Green
66402cf8aa38843775c1792c,Cheung Chau,2019,7,6,21.8,200,28.4,95,4.5,0,Green
66402cf8aa38843775c1792d,Cheung Chau,2019,7,7,27.3,190,28.2,97,5,0,Green
66402cf8aa38843775c1792e,Cheung Chau,2019,7,8,27,190,29,94,0,0,Green
66402cf8aa38843775c1792f,Cheung Chau,2019,7,9,30,200,28.6,95,2.5,0,Green
66402cf8aa38843775c17930,Cheung Chau,2019,7,10,17.7,220,27.2,98,15,0,Green
66402cf8aa38843775c17931,Cheung Chau,2019,7,11,13,180,28.1,96,1,0,Green
66402cf8aa38843775c17932,Cheung Chau,2019,7,12,25.2,190,29.3,92,0.5,0,Green
66402cf8aa38843775c17933,Cheung Chau,2019,7,13,27.5,200,29,91,0,0,Green
66402cf8aa38843775c17934,Cheung Chau,2019,7,14,24.5,190,29.2,93,0,0,Green
66402cf8aa38843775c17935,Cheung Chau,2019,7,15,12.2,180,29.7,90,0,0,Green
66402cf8aa38843775c17936,Cheung Chau,2019,7,16,9.3,200,29.5,88,0,0,Green
66402cf8aa38843775c17937,Cheung Chau,2019,7,17,11.7,260,29.7,88,0,0,Green
66402cf8aa38843775c17938,Cheung Chau,2019,7,18,10.5,290,30.3,83,0,0,Green
66402cf8aa38843775c17939,Cheung Chau,2019,7,19,15.2,240,28.2,95,12.5,70,Amber
66402cf8aa38843775c1793a,Cheung Chau,2019,7,20,12.8,210,27.3,98,9.5,80,Amber
66402cf8aa38843775c1793b,Cheung Chau,2019,7,21,6.8,240,27.8,94,0,0,Green
66402cf8aa38843775c1793c,Cheung Chau,2019,7,22,7.9,130,27.9,94,1,0,Green
66402cf8aa38843775c1793d,Cheung Chau,2019,7,23,13.5,120,28.3,91,0,0,Green
66402cf8aa38843775c1793e,Cheung Chau,2019,7,24,15.6,150,29.2,90,0.5,0,Green
66402cf8aa38843775c1793f,Cheung Chau,2019,7,25,14,200,29.4,89,0,0,Green
66402cf8aa38843775c17940,Cheung Chau,2019,7,26,11.3,210,29.7,88,0,0,Green
66402cf8aa38843775c17941,Cheung Chau,2019,7,27,13,210,29.6,88,0,0,Green
66402cf8aa38843775c17942,Cheung Chau,2019,7,28,11.3,110,28.6,90,0,0,Green
66402cf8aa38843775c17943,Cheung Chau,2019,7,29,18.5,110,28.4,88,0.5,0,Green
66402cf8aa38843775c17944,Cheung Chau,2019,7,30,32.2,90,27.4,92,7,0,Green
66402cf8aa38843775c17945,Cheung Chau,2019,7,31,43.7,80,25.1,99,100.5,210,Red
66402cf8aa38843775c17946,Cheung Chau,2019,8,1,54.2,100,25.6,99,47,135,Amber
66402cf8aa38843775c17947,Cheung Chau,2019,8,2,34.6,100,26.2,97,16.5,0,Green
66402cf8aa38843775c17948,Cheung Chau,2019,8,3,19.5,80,25.6,98,9,0,Green
66402cf8aa38843775c17949,Cheung Chau,2019,8,4,13.3,80,26,96,1.5,0,Green
66402cf8aa38843775c1794a,Cheung Chau,2019,8,5,10.9,40,28.2,89,0,0,Green
66402cf8aa38843775c1794b,Cheung Chau,2019,8,6,8.9,70,28.2,89,0,0,Green
66402cf8aa38843775c1794c,Cheung Chau,2019,8,7,12.6,120,28.1,87,0,0,Green
66402cf8aa38843775c1794d,Cheung Chau,2019,8,8,9.7,250,29.2,86,0,0,Green
66402cf8aa38843775c1794e,Cheung Chau,2019,8,9,13.3,240,30.1,87,0,0,Green
66402cf8aa38843775c1794f,Cheung Chau,2019,8,10,26.4,240,29.2,94,9.5,0,Green
66402cf8aa38843775c17950,Cheung Chau,2019,8,11,26.5,230,29.4,92,0,0,Green
66402cf8aa38843775c17951,Cheung Chau,2019,8,12,20.3,240,29.6,92,0,0,Green
66402cf8aa38843775c17952,Cheung Chau,2019,8,13,21.3,230,29.7,90,0,0,Green
66402cf8aa38843775c17953,Cheung Chau,2019,8,14,15.2,210,28.9,92,3,85,Amber
66402cf8aa38843775c17954,Cheung Chau,2019,8,15,18.9,240,28.6,90,0,0,Green
66402cf8aa38843775c17955,Cheung Chau,2019,8,16,18.3,250,28.9,92,1.5,0,Green
66402cf8aa38843775c17956,Cheung Chau,2019,8,17,14.7,190,27.2,96,3,75,Amber
66402cf8aa38843775c17957,Cheung Chau,2019,8,18,14.3,240,26.4,98,33.5,0,Green
66402cf8aa38843775c17958,Cheung Chau,2019,8,19,7.3,190,28.5,92,0,0,Green
66402cf8aa38843775c17959,Cheung Chau,2019,8,20,15.7,110,27.7,92,0,0,Green
66402cf8aa38843775c1795a,Cheung Chau,2019,8,21,13.4,120,28,88,0,0,Green
66402cf8aa38843775c1795b,Cheung Chau,2019,8,22,7.1,120,27.6,92,0,0,Green
66402cf8aa38843775c1795c,Cheung Chau,2019,8,23,8,110,28.3,90,3.5,0,Green
66402cf8aa38843775c1795d,Cheung Chau,2019,8,24,13.4,260,29.9,86,0,0,Green
66402cf8aa38843775c1795e,Cheung Chau,2019,8,25,10.5,120,30.4,73,0,0,Green
66402cf8aa38843775c1795f,Cheung Chau,2019,8,26,6.6,190,***,***,***,345,Red
66402cf8aa38843775c17960,Cheung Chau,2019,8,27,11.8,220,27.7,95,0,0,Green
66402cf8aa38843775c17961,Cheung Chau,2019,8,28,17.2,350,28.9,86,0,0,Green
66402cf8aa38843775c17962,Cheung Chau,2019,8,29,26.3,80,27.2,94,8.5,0,Green
66402cf8aa38843775c17963,Cheung Chau,2019,8,30,13.2,90,25.6,98,17.5,0,Green
66402cf8aa38843775c17964,Cheung Chau,2019,8,31,16.3,80,26.2,97,21.5,0,Green
66402cf8aa38843775c17965,Cheung Chau,2019,9,1,26.3,60,26.7,92,2.5,0,Green
66402cf8aa38843775c17966,Cheung Chau,2019,9,2,32.6,80,25.9,97,34,95,Amber
66402cf8aa38843775c17967,Cheung Chau,2019,9,3,29.2,80,27,90,4.5,0,Green
66402cf8aa38843775c17968,Cheung Chau,2019,9,4,22.9,80,26,97,7.5,0,Green
66402cf8aa38843775c17969,Cheung Chau,2019,9,5,21.2,80,26.8,94,9,0,Green
66402cf8aa38843775c1796a,Cheung Chau,2019,9,6,15.4,100,27.7,91,0.5,90,Amber
66402cf8aa38843775c1796b,Cheung Chau,2019,9,7,8,180,28.5,90,0,0,Green
66402cf8aa38843775c1796c,Cheung Chau,2019,9,8,10.3,180,29.2,91,0,0,Green
66402cf8aa38843775c1796d,Cheung Chau,2019,9,9,9.4,130,28.6,91,0,0,Green
66402cf8aa38843775c1796e,Cheung Chau,2019,9,10,18.3,110,28.5,90,0,0,Green
66402cf8aa38843775c1796f,Cheung Chau,2019,9,11,11.6,80,28.8,88,0,0,Green
66402cf8aa38843775c17970,Cheung Chau,2019,9,12,12.3,120,28.7,86,0,0,Green
66402cf8aa38843775c17971,Cheung Chau,2019,9,13,13.5,120,28.4,89,0,0,Green
66402cf8aa38843775c17972,Cheung Chau,2019,9,14,9.2,110,28.6,89,0,405,Amber
66402cf8aa38843775c17973,Cheung Chau,2019,9,15,10,120,27.7,88,0,0,Green
66402cf8aa38843775c17974,Cheung Chau,2019,9,16,12.5,100,28.1,86,0,0,Green
66402cf8aa38843775c17975,Cheung Chau,2019,9,17,18.1,100,27.3,90,9,0,Green
66402cf8aa38843775c17976,Cheung Chau,2019,9,18,13,110,27.3,92,15,0,Green
66402cf8aa38843775c17977,Cheung Chau,2019,9,19,13.3,360,26.6,87,4,0,Green
66402cf8aa38843775c17978,Cheung Chau,2019,9,20,13.1,340,27.5,64,0,0,Green
66402cf8aa38843775c17979,Cheung Chau,2019,9,21,19.5,350,27.5,52,0,0,Green
66402cf8aa38843775c1797a,Cheung Chau,2019,9,22,24,360,26.4,51,0,0,Green
66402cf8aa38843775c1797b,Cheung Chau,2019,9,23,21.8,360,26.2,68,0,0,Green
66402cf8aa38843775c1797c,Cheung Chau,2019,9,24,18,110,26.4,81,0,0,Green
66402cf8aa38843775c1797d,Cheung Chau,2019,9,25,14.5,120,26.1,82,0,0,Green
66402cf8aa38843775c1797e,Cheung Chau,2019,9,26,15.8,120,26.2,81,0,0,Green
66402cf8aa38843775c1797f,Cheung Chau,2019,9,27,12.8,120,26.4,82,0,0,Green
66402cf8aa38843775c17980,Cheung Chau,2019,9,28,9.6,130,26.6,83,0,0,Green
66402cf8aa38843775c17981,Cheung Chau,2019,9,29,8.4,350,27.5,83,0,0,Green
66402cf8aa38843775c17982,Cheung Chau,2019,9,30,9.3,340,28.7,72,0,0,Green
66402cf8aa38843775c17983,Cheung Chau,2019,10,1,10,250,28.5,74,0,0,Green
66402cf8aa38843775c17984,Cheung Chau,2019,10,2,15.4,240,28.3,83,0,0,Green
66402cf8aa38843775c17985,Cheung Chau,2019,10,3,13.8,190,27.9,78,0,0,Green
66402cf8aa38843775c17986,Cheung Chau,2019,10,4,9.6,130,27.7,80,0,0,Green
66402cf8aa38843775c17987,Cheung Chau,2019,10,5,8.7,180,27.8,79,0,0,Green
66402cf8aa38843775c17988,Cheung Chau,2019,10,6,24,70,23.9,96,44.5,0,Green
66402cf8aa38843775c17989,Cheung Chau,2019,10,7,27.4,80,25.3,94,11.5,0,Green
66402cf8aa38843775c1798a,Cheung Chau,2019,10,8,21.8,100,26.5,88,1,0,Green
66402cf8aa38843775c1798b,Cheung Chau,2019,10,9,26.4,100,26.6,85,0,0,Green
66402cf8aa38843775c1798c,Cheung Chau,2019,10,10,17.8,120,26.7,87,0,0,Green
66402cf8aa38843775c1798d,Cheung Chau,2019,10,11,9.2,220,27.3,86,0,0,Green
66402cf8aa38843775c1798e,Cheung Chau,2019,10,12,9.2,150,28,85,0,0,Green
